gene_list,time
narL,20000
narG,20000
kch,20000
trpE,20000
yciQ,20000
sapC,20000
sapA,20000
ycjL,20000
ordL,20000
mppA,20000
mppA,20000
abgT,20000
ECB_01342,20000
ompN,20000
ydbK,20000
feaB,20000
aldA,20000
ydcK,20000
yncB,20000
yncG,20000
yddK,20000
yddO,20000
yddS,20000
xasA,20000
ydeP,20000
ydeU,20000
stfR,20000
ydfQ,20000
ECB_01530,20000
ydfE,20000
ECB_01546,20000
ynfF,20000
ynfI,20000
malY,20000
add,20000
ydhK,20000
sodC,20000
sodC,20000
sodC,20000
ydhS,20000
ydhV,20000
pykF,20000
ynhG,20000
ydiK,20000
ydiM,20000
btuD,20000
arpB,20000
ydiY,20000
ydjM,20000
celA,20000
astB,20000
astD,20000
ydjX,20000
ansA,20000
ansA,20000
ydjE,20000
yeaG,20000
yeaK,20000
yeaS,20000
yoaC,20000
yoaE,20000
yoaE,20000
manY,20000
yebN,20000
yebQ,20000
yebS,20000
yebS,20000
yebW,20000
edd,20000
zwf,20000
pykA,20000
ntpA,20000
cutC,20000
flhA,20000
cheZ,20000
tar,20000
cheA,20000
motA,20000
araF,20000
ftn,20000
yedY,20000
yeeJ,20000
yeeO,20000
yeeO,20000
cobT,20000
cobU,20000
ECB_01906,20000
wcaG,20000
wcaG,20000
yegI,20000
ECB_01989,20000
ECB_01992,20000
ECB_02003,20000
ECB_02003,20000
ECB_02013,20000
gatC,20000
yegU,20000
yehQ,20000
yehT,20000
yeiB,20000
yeiG,20000
lysP,20000
lysP,20000
rihB,20000
yejE,20000
yejH,20000
yejK,20000
yejK,20000
yejO,20000
yejO,20000
ccmF,20000
ccmD,20000
napH,20000
atoB,20000
yfaA,20000
yfaL,20000
glpC,20000
yfaO,20000
pmrD,20000
menE,20000
menF,20000
menF,20000
nuoN,20000
nuoM,20000
nuoL,20000
yfbS,20000
yfbS,20000
yfcC,20000
yfcI,20000
flk,20000
fabB,20000
yfcTU,20000
yfcX,20000
evgS,20000
ypdE,20000
yfeO,20000
yfeD,20000
eutB,20000
eutB,20000
eutH,20000
eutE,20000
cchA,20000
eutQ,20000
narQ,20000
acrD,20000
hyfA,20000
hyfD,20000
hyfF,20000
hyfI,20000
yfgC,20000
upp,20000
ppk,20000
yfgI,20000
yfhM,20000
pepB,20000
hscA,20000
hcaE,20000
yphD,20000
yphF,20000
yphF,20000
glyA,20000
insB-19,20000
yfhB,20000
yfiK,20000
gabP,20000
stpA,20000
proV,20000
emrB,20000
yqaB,20000
alaS,20000
srlB,20000
hycE,20000
hypE,20000
mutS,20000
ygbJ,20000
ygbJ,20000
surE,20000
relA,20000
ygdH,20000
ECB_02649,20000
fucI,20000
amiC,20000
recB,20000
ptr,20000
recC,20000
mutH,20000
kduI,20000
ygeR,20000
ygeW,20000
ygeX,20000
yqeB,20000
yqeC,20000
ygfK,20000
xdhD,20000
sbm,20000
sbm,20000
ygfI,20000
ygfI,20000
cmtB,20000
yqgE,20000
ECB_02798,20000
flu,20000
flu,20000
flu,20000
yafZ,20000
yeeU,20000
yeeU,20000
yeeU,20000
yeeU,20000
yeeU,20000
ECB_02814,20000
ECB_02821,20000
ECB_02821,20000
ECB_02833,20000
ECB_02836,20000
ECB_02836,20000
ECB_02838,20000
yghG,20000
yghJ,20000
ECB_02855,20000
yghS,20000
gss,20000
hybO,20000
hybO,20000
yghZ,20000
yghB,20000
parC,20000
mdaB,20000
tolC,20000
ygiC,20000
ygiE,20000
rfaE,20000
glnE,20000
ttdA,20000
ygjE,20000
ygjG,20000
ebgA,20000
ygjP,20000
ygjR,20000
ygjT,20000
uxaA,20000
uxaA,20000
yhaM,20000
garK,20000
yraJ,20000
yhbW,20000
mtr,20000
deaD,20000
infB,20000
nusA,20000
rplU,20000
mtgA,20000
gltB,20000
nanA,20000
sspA,20000
rplM,20000
mreC,20000
yhdT,20000
rrfD,20000
smf,20000
smf,20000
rpsD,20000
gspA,20000
gspA,20000
gspC,20000
gspG,20000
gspJ,20000
kefB,20000
prkB,20000
pabA,20000
nirB,20000
cysG,20000
mrcA,20000
ompR,20000
malQ,20000
malP,20000
malP,20000
malT,20000
malT,20000
malT,20000
glpG,20000
yzgL,20000
ugpE,20000
rpoH,20000
yhhS,20000
yhiH,20000
yhiS,20000
yhjA,20000
yhjA,20000
yhjA,20000
yhjQ,20000
ldrD,20000
dppB,20000
dppA,20000
xylF,20000
yiaL,20000
yiaN,20000
lyxK,20000
yiaU,20000
waaT,20000
mutM,20000
spoT,20000
ECB_03519,20000
ECB_03541,20000
yicL,20000
yicM,20000
gidA,20000
rfe,20000
rfe,20000
hemX,20000
pldA,20000
ECB_03710,20000
ECB_03715,20000
ECB_03715,20000
yihF,20000
bipA,20000
yiiD,20000
ECB_03786,20000
ECB_03786,20000
hslU,20000
ftsN,20000
metL,20000
nusG,20000
iclR,20000
iclR,20000
metH,20000
yjbB,20000
ubiC,20000
actP,20000
nrfF,20000
yjcS,20000
alsA,20000
alsB,20000
rpiR,20000
phnP,20000
phnI,20000
yjcZ,20000
yjdF,20000
lysU,20000
yjdC,20000
yjeI,20000
ampC,20000
yjeM,20000
psd,20000
yjeS,20000
yjfL,20000
sgaU,20000
cpdB,20000
cysQ,20000
ytfN,20000
ytfN,20000
ytfR,20000
cybC,20000
mgtA,20000
yjgF,20000
yjgH,20000
yjgH,20000
yjgJ,20000
yjgN,20000
yjgP,20000
idnT,20000
idnT,20000
idnD,20000
yjgB,20000
insB-25,20000
sgcQ,20000
yjhA,20000
gntP,20000
gntP,20000
uxuB,20000
yjiC,20000
yjiV,20000
hsdM,20000
hsdR,20000
mrr,20000
hpaB,20000
dnaT,20000
leuP,20000
prfC,20000
sms,20000
nadR,20000
slt,20000
slt,20000
arcA,20000
thrA,30000
nhaA,30000
caiC,30000
yaaU,30000
yaaU,30000
apaG,30000
ksgA,30000
imp,30000
hepA,30000
thiP,30000
thiP,30000
setA,30000
leuO,30000
ilvI,30000
ilvI,30000
ftsI,30000
murE,30000
murF,30000
ftsZ,30000
secA,30000
secA,30000
hofC,30000
hofB,30000
aroP,30000
aroP,30000
yacH,30000
speE,30000
gcd,30000
yadH,30000
yadH,30000
pcnB,30000
pcnB,30000
sfsA,30000
yadS,30000
degP,30000
degP,30000
map,30000
uppS,30000
yaeT,30000
lpxD,30000
lpxB,30000
ldcC,30000
tilS,30000
tilS,30000
yhhI,30000
yafA,30000
yagQ,30000
yagW,30000
yagX,30000
eaeH,30000
ykgF,30000
betB,30000
yahA,30000
yahB,30000
yahF,30000
prpE,30000
lacZ,30000
lacI,30000
mhpR,30000
tauA,30000
tauB,30000
tauB,30000
hemB,30000
yaiT,30000
yaiW,30000
psiF,30000
yajF,30000
phoB,30000
phoR,30000
brnQ,30000
queA,30000
tsx,30000
pgpA,30000
insL-2,30000
ybaE,30000
glnK,30000
amtB,30000
gsk,30000
ybaL,30000
ybaT,30000
ybbD,30000
allR,30000
allR,30000
allC,30000
ylbE,30000
ylbF,30000
purK,30000
sfmA,30000
sfmC,30000
sfmF,30000
ybcH,30000
insA-7,30000
fepA,30000
entF,30000
entE,30000
ybdH,30000
ybdQ,30000
citT,30000
citF,30000
ybeV,30000
gltL,30000
gltJ,30000
ybeZ,30000
asnB,30000
nagC,30000
nagE,30000
pgm,30000
potE,30000
kdpD,30000
kdpC,30000
kdpB,30000
nei,30000
ybgP,30000
sdhB,30000
sucA,30000
sucA,30000
sucB,30000
pnuC,30000
aroG,30000
gpmA,30000
modE,30000
ECB_00731,30000
ECB_00735,30000
ECB_00735,30000
ECB_00737,30000
ECB_00739,30000
moaB,30000
moaB,30000
ybiO,30000
glnQ,30000
ybiP,30000
ybiV,30000
ybiK,30000
yliD,30000
cmr,30000
cmr,30000
ECB_00814,30000
ECB_00816,30000
ECB_00817,30000
ECB_00819,30000
ECB_00834,30000
ECB_00845,30000
ECB_00845,30000
ECB_00845,30000
artJ,30000
ybjT,30000
poxB,30000
hcr,30000
hcp,30000
ybjE,30000
macA,30000
cspD,30000
cydD,30000
ftsK,30000
serS,30000
ycaK,30000
pflB,30000
focA,30000
ycaO,30000
rpsA,30000
lpxK,30000
ycbJ,30000
mukF,30000
mukF,30000
ycbB,30000
ycbB,30000
ycbB,30000
pncB,30000
ssuD,30000
ycbT,30000
ycbF,30000
pyrD,30000
pqiA,30000
pqiB,30000
ycbZ,30000
yccS,30000
yccW,30000
hyaE,30000
yccC,30000
