gene_list,time
ygbL,20000
ygbN,20000
ispF,20000
cysJ,20000
ygcM,20000
ygcN,20000
ygcS,20000
ygcE,20000
pyrG,20000
gudP,20000
fucO,20000
recB,20000
ptr,20000
yqeF,20000
yqeC,20000
recJ,20000
gcvP,20000
ubiH,20000
iciA,20000
speA,20000
yqgE,20000
yggM,20000
ECB_02798,20000
flu,20000
ECB_02821,20000
ECB_02821,20000
yghF,20000
yghJ,20000
ECB_02851,20000
yghA,20000
yghB,20000
yqhD,20000
ygiP,20000
ttdA,20000
ygjI,20000
fadH,20000
ygjU,20000
exuT,20000
agaW,20000
agaE,20000
yraR,20000
mtr,20000
infB,20000
yhbE,20000
yrbE,20000
yhbL,20000
arcB,20000
arcB,20000
gltB,20000
argR,20000
fis,20000
acrF,20000
acrF,20000
rpsD,20000
prlA,20000
rplC,20000
chiA,20000
kefB,20000
yhfS,20000
yhfS,20000
yhfZ,20000
envZ,20000
envZ,20000
malT,20000
malT,20000
glpG,20000
livG,20000
yhhQ,20000
yhhQ,20000
yhhT,20000
yhiI,20000
yhiQ,20000
slp,20000
yhiE,20000
yhjQ,20000
selB,20000
yibH,20000
ECB_03460,20000
yibK,20000
cysE,20000
rpmB,20000
yicF,20000
spoT,20000
gltS,20000
ECB_03520,20000
yicO,20000
dgoK,20000
trmE,20000
tnaA,20000
mioC,20000
mioC,20000
rho,20000
yifK,20000
aslB,20000
aslA,20000
metE,20000
mobA,20000
ppc,20000
rpoB,20000
hemE,20000
iclR,20000
metH,20000
yjcF,20000
actP,20000
nrfA,20000
nrfE,20000
nrfE,20000
fdhF,20000
phnP,20000
phnF,20000
phnF,20000
yjcZ,20000
basS,20000
dcuS,20000
ampC,20000
frdC,20000
mutL,20000
hflK,20000
yjeT,20000
yjfJ,20000
ECB_04074,20000
ECB_04075,20000
ytfA,20000
ytfL,20000
ytfM,20000
ytfN,20000
ytfT,20000
ytfT,20000
yjfF,20000
pmbA,20000
mgtA,20000
yjgK,20000
yjgN,20000
yjgQ,20000
yjgZ,20000
insG,20000
insG,20000
yis2,20000
sgcX,20000
fimB,20000
fimC,20000
fimH,20000
yjiE,20000
hsdR,20000
hpaB,20000
hpaF,20000
leuP,20000
nadR,20000
creD,20000
thrA,30000
ribF,30000
caiD,30000
caiC,30000
djlA,30000
araD,30000
araA,30000
fruR,30000
ftsI,30000
ftsW,30000
secA,30000
yacF,30000
yacF,30000
guaC,30000
hofB,30000
ampE,30000
yacH,30000
yadF,30000
htrE,30000
sfsA,30000
hrpB,30000
fhuC,30000
yadQ,30000
tsf,30000
yaeL,30000
dnaE,30000
tilS,30000
yafC,30000
mltD,30000
ECB_00212,30000
yafK,30000
yafM,30000
mbhA,30000
proB,30000
yagQ,30000
ykgK,30000
ykgC,30000
betA,30000
betB,30000
betB,30000
yahB,30000
yahI,30000
yahN,30000
lacI,30000
mhpR,30000
yaiL,30000
hemB,30000
yaiZ,30000
yaiB,30000
phoB,30000
brnQ,30000
proY,30000
dxs,30000
ECB_00376,30000
ECB_00378,30000
lon,30000
tesB,30000
aes,30000
ybaL,30000
fsr,30000
ybbP,30000
ybbB,30000
allB,30000
ybbF,30000
cysS,30000
folD,30000
ybcK,30000
entF,30000
ahpF,30000
citG,30000
