population,gene_list
Ara-4B,prlA
Ara-4B,rplC
Ara-4B,gspH
Ara-4B,chiA
Ara-4B,kefB
Ara-4B,yhfS
Ara-4B,yhfV
Ara-4B,yhfX
Ara-4B,envZ
Ara-4B,malT
Ara-4B,malT
Ara-4B,livG
Ara-4B,yhhQ
Ara-4B,yhhT
Ara-4B,yhiI
Ara-4B,yhiQ
Ara-4B,yhiE
Ara-4B,yhjQ
Ara-4B,yibH
Ara-4B,ECB_03460
Ara-4B,yibK
Ara-4B,cysE
Ara-4B,waaO
Ara-4B,rpmB
Ara-4B,yicF
Ara-4B,spoT
Ara-4B,ECB_03520
Ara-4B,yicO
Ara-4B,dgoK
Ara-4B,trmE
Ara-4B,tnaA
Ara-4B,atpB
Ara-4B,mioC
Ara-4B,mioC
Ara-4B,rho
Ara-4B,yifK
Ara-4B,aslB
Ara-4B,aslA
Ara-4B,metE
Ara-4B,mobA
Ara-4B,kdgT
Ara-4B,ppc
Ara-4B,rpoB
Ara-4B,iclR
Ara-4B,yjcF
Ara-4B,nrfA
Ara-4B,nrfE
Ara-4B,yjcR
Ara-4B,phnP
Ara-4B,phnF
Ara-4B,phnF
Ara-4B,yjcZ
Ara-4B,basS
Ara-4B,dcuS
Ara-4B,ampC
Ara-4B,mutL
Ara-4B,hflK
Ara-4B,ECB_04074
Ara-4B,ytfL
Ara-4B,ytfM
Ara-4B,ytfN
Ara-4B,ytfT
Ara-4B,yjfF
Ara-4B,pmbA
Ara-4B,yjgN
Ara-4B,yjgZ
Ara-4B,insG
Ara-4B,yis2
Ara-4B,sgcX
Ara-4B,fimB
Ara-4B,fimC
Ara-4B,hsdR
Ara-4B,hpaB
Ara-4B,hpaI
Ara-4B,hpaF
Ara-4B,nadR
Ara-5A,ybaL
Ara-5A,ybeM
Ara-5A,ybeB
Ara-5A,ycdM
Ara-5A,rne
Ara-5A,rne
Ara-5A,fabF
Ara-5A,cls
Ara-5A,topA
Ara-5A,blr
Ara-5A,pykF
Ara-5A,pykA
Ara-5A,yfaQ
Ara-5A,hyfA
Ara-5A,iap
Ara-5A,ECB_02852
Ara-5A,infB
Ara-5A,fusA
Ara-5A,hslU
Ara-5A,iclR
Ara-5A,plsB
Ara-5A,uvrA
Ara-5A,fimA
Ara-5A,hsdS
Ara-5B,thrA
Ara-5B,ybaL
Ara-5B,ybeM
Ara-5B,ybeB
Ara-5B,ycdM
Ara-5B,rne
Ara-5B,fabF
Ara-5B,cls
Ara-5B,topA
Ara-5B,blr
Ara-5B,pykF
Ara-5B,yfaQ
Ara-5B,hyfA
Ara-5B,iap
Ara-5B,ECB_02852
Ara-5B,infB
Ara-5B,hslU
Ara-5B,iclR
Ara-5B,plsB
Ara-5B,uvrA
Ara-5B,fimA
Ara-5B,hsdS
Ara-6A,rhsD
Ara-6A,ylcG
Ara-6A,oppD
Ara-6A,pykF
Ara-6A,infC
Ara-6A,yeeF
Ara-6A,recO
Ara-6A,iap
Ara-6A,ECB_02621
Ara-6A,kduD
Ara-6A,ECB_02816
Ara-6A,mreC
Ara-6A,yhdG
Ara-6A,prlA
Ara-6A,envZ
Ara-6A,malT
Ara-6A,malT
Ara-6A,malT
Ara-6A,spoT
Ara-6A,hslU
Ara-6A,metH
Ara-6A,frdC
Ara-6A,nadR
Ara-6A,arcA
Ara-6B,rhsD
Ara-6B,ylcG
Ara-6B,oppD
Ara-6B,narZ
Ara-6B,insF-4
Ara-6B,pykF
Ara-6B,infC
Ara-6B,yeeF
Ara-6B,ECB_01992
Ara-6B,menC
Ara-6B,recO
Ara-6B,iap
Ara-6B,iap
Ara-6B,ECB_02816
Ara-6B,mreC
Ara-6B,yhdG
Ara-6B,prlA
Ara-6B,envZ
Ara-6B,malT
Ara-6B,malT
Ara-6B,malT
Ara-6B,spoT
Ara-6B,hslU
Ara-6B,metH
Ara-6B,frdC
Ara-6B,nadR
Ara-6B,arcA
Ara+1A,hofB
Ara+1A,hupB
Ara+1A,insB-7
Ara+1A,gltL
Ara+1A,ybgO
Ara+1A,phoH
Ara+1A,ycfC
Ara+1A,pykF
Ara+1A,yebY
Ara+1A,yecE
Ara+1A,yegO
Ara+1A,yfcTU
Ara+1A,yfcTU
Ara+1A,proX
Ara+1A,kduD
Ara+1A,yqeB
Ara+1A,yeeU
Ara+1A,yqhH
Ara+1A,malT
Ara+1A,rhsA
Ara+1A,hslU
Ara+1A,iclR
Ara+1A,yjcO
Ara+1A,rpiR
Ara+1A,cycA
Ara+1A,nadR
Ara+1A,arcA
Ara+1B,hofB
Ara+1B,hupB
Ara+1B,insB-7
Ara+1B,gltL
Ara+1B,phoH
Ara+1B,ycfC
Ara+1B,pykF
Ara+1B,yebY
Ara+1B,yecE
Ara+1B,yeeI
Ara+1B,yegO
Ara+1B,yfcTU
Ara+1B,yfcTU
Ara+1B,proX
Ara+1B,kduD
Ara+1B,yeeU
Ara+1B,yqhH
Ara+1B,malT
Ara+1B,rhsA
Ara+1B,hslU
Ara+1B,iclR
Ara+1B,yjcO
Ara+1B,rpiR
Ara+1B,cycA
Ara+1B,nadR
Ara+1B,arcA
Ara+2A,ybaL
Ara+2A,lrp
Ara+2A,rpsA
Ara+2A,appC
Ara+2A,flgB
Ara+2A,rnb
Ara+2A,speG
Ara+2A,pykF
Ara+2A,wcaM
Ara+2A,purL
Ara+2A,yqeB
Ara+2A,mreB
Ara+2A,spoT
Ara+2A,ilvL
Ara+2A,yihP
Ara+2A,hslU
Ara+2A,iclR
Ara+2A,metH
Ara+2A,nadR
Ara+2A,arcA
Ara+2B,ybaL
Ara+2B,lrp
Ara+2B,rpsA
Ara+2B,appC
Ara+2B,flgB
Ara+2B,rnb
Ara+2B,speG
Ara+2B,pykF
Ara+2B,wcaM
Ara+2B,yqeB
Ara+2B,mreB
Ara+2B,spoT
Ara+2B,yihP
Ara+2B,cpxR
Ara+2B,hslU
Ara+2B,iclR
Ara+2B,metH
Ara+2B,nadR
Ara+2B,arcA
Ara+3A,thrA
Ara+3A,nhaA
Ara+3A,caiC
Ara+3A,yaaU
Ara+3A,yaaU
Ara+3A,hepA
Ara+3A,thiP
Ara+3A,thiP
Ara+3A,ilvI
Ara+3A,murF
Ara+3A,ftsZ
Ara+3A,secA
Ara+3A,aroP
Ara+3A,aroP
Ara+3A,gcd
Ara+3A,yadH
Ara+3A,pcnB
Ara+3A,yadS
Ara+3A,map
Ara+3A,lpxD
Ara+3A,ldcC
Ara+3A,tilS
Ara+3A,yhhI
Ara+3A,yagW
Ara+3A,yagX
Ara+3A,yagX
Ara+3A,ykgF
Ara+3A,yahA
Ara+3A,yahB
Ara+3A,yahF
Ara+3A,lacI
Ara+3A,tauA
Ara+3A,tauB
Ara+3A,hemB
Ara+3A,yaiT
Ara+3A,yajF
Ara+3A,yajF
Ara+3A,yajF
Ara+3A,phoB
Ara+3A,brnQ
Ara+3A,ybaE
Ara+3A,mdlA
Ara+3A,glnK
Ara+3A,amtB
Ara+3A,ybaL
Ara+3A,ybbD
Ara+3A,allR
Ara+3A,allC
Ara+3A,ylbE
Ara+3A,purK
Ara+3A,sfmA
Ara+3A,sfmC
Ara+3A,sfmF
Ara+3A,ybcH
Ara+3A,ECB_00530
Ara+3A,ybdB
Ara+3A,citT
Ara+3A,citF
Ara+3A,ybeV
Ara+3A,gltL
Ara+3A,gltJ
Ara+3A,ECB_00624
Ara+3A,ybeZ
Ara+3A,asnB
Ara+3A,pgm
Ara+3A,kdpD
Ara+3A,kdpB
Ara+3A,nei
Ara+3A,ybgP
Ara+3A,sdhB
Ara+3A,pnuC
Ara+3A,ECB_00735
Ara+3A,ECB_00737
Ara+3A,ECB_00739
Ara+3A,moaB
Ara+3A,ybiO
Ara+3A,glnQ
Ara+3A,ybiP
Ara+3A,ybiV
Ara+3A,cmr
Ara+3A,ECB_00817
Ara+3A,ECB_00845
Ara+3A,ECB_00845
Ara+3A,ybjT
Ara+3A,hcr
Ara+3A,ybjE
Ara+3A,cspD
Ara+3A,ftsK
Ara+3A,focA
Ara+3A,rpsA
Ara+3A,lpxK
Ara+3A,ycbJ
Ara+3A,mukF
Ara+3A,ycbB
Ara+3A,ycbB
Ara+3A,pncB
Ara+3A,ycbT
Ara+3A,pqiA
Ara+3A,pqiB
Ara+3A,yccS
Ara+3A,yccW
Ara+3A,hyaE
Ara+3A,yccC
Ara+3A,yccZ
Ara+3A,yccZ
Ara+3A,torS
Ara+3A,torS
Ara+3A,torT
Ara+3A,torC
Ara+3A,ycdQ
Ara+3A,ycdS
Ara+3A,grxB
Ara+3A,mviM
Ara+3A,rne
Ara+3A,maf
Ara+3A,plsX
Ara+3A,phoP
Ara+3A,trmU
Ara+3A,ycgG
Ara+3A,narL
Ara+3A,narG
Ara+3A,narG
Ara+3A,trpE
Ara+3A,sapA
Ara+3A,ycjL
Ara+3A,ordL
Ara+3A,mppA
Ara+3A,mppA
Ara+3A,ECB_01342
Ara+3A,ompN
Ara+3A,aldA
Ara+3A,ydcK
Ara+3A,yncB
Ara+3A,yncG
Ara+3A,yddO
Ara+3A,yddS
Ara+3A,xasA
Ara+3A,ydeU
Ara+3A,stfR
Ara+3A,ECB_01530
Ara+3A,ydfE
Ara+3A,ynfI
Ara+3A,add
Ara+3A,sodC
Ara+3A,sodC
Ara+3A,ydhS
Ara+3A,ydhS
Ara+3A,ydhV
Ara+3A,pykF
Ara+3A,ydiM
Ara+3A,arpB
Ara+3A,ydjM
Ara+3A,astB
Ara+3A,astD
Ara+3A,ydjX
Ara+3A,ansA
Ara+3A,ydjE
Ara+3A,yeaG
Ara+3A,yeaI
Ara+3A,yeaK
Ara+3A,yoaC
Ara+3A,yoaE
Ara+3A,yoaE
Ara+3A,manY
Ara+3A,yebQ
Ara+3A,yebS
Ara+3A,edd
Ara+3A,zwf
Ara+3A,flhA
Ara+3A,cheZ
Ara+3A,tar
Ara+3A,motA
Ara+3A,ftn
Ara+3A,yedY
Ara+3A,yeeJ
Ara+3A,cobT
Ara+3A,wcaG
Ara+3A,wcaC
Ara+3A,asmA
Ara+3A,yegI
Ara+3A,ECB_01992
Ara+3A,ECB_02003
Ara+3A,ECB_02003
Ara+3A,ECB_02010
Ara+3A,ECB_02013
Ara+3A,yehP
Ara+3A,yehQ
Ara+3A,yehT
Ara+3A,yeiB
Ara+3A,yeiG
Ara+3A,lysP
Ara+3A,rihB
Ara+3A,yejE
Ara+3A,yejH
Ara+3A,yejK
Ara+3A,yejO
Ara+3A,ccmF
Ara+3A,ccmD
Ara+3A,napH
Ara+3A,atoB
Ara+3A,yfaA
Ara+3A,glpC
Ara+3A,yfaX
Ara+3A,yfaO
Ara+3A,menE
Ara+3A,menF
Ara+3A,nuoM
Ara+3A,nuoL
Ara+3A,yfbS
Ara+3A,yfbS
Ara+3A,yfcC
Ara+3A,yfcI
Ara+3A,flk
Ara+3A,fabB
Ara+3A,yfcTU
Ara+3A,yfcX
Ara+3A,evgS
Ara+3A,ypdE
Ara+3A,yfeO
Ara+3A,yfeV
Ara+3A,eutB
Ara+3A,eutA
Ara+3A,eutE
Ara+3A,cchA
Ara+3A,ypfG
Ara+3A,narQ
Ara+3A,acrD
Ara+3A,hyfD
Ara+3A,upp
Ara+3A,ppk
Ara+3A,yfgI
Ara+3A,pepB
Ara+3A,hscA
Ara+3A,hcaE
Ara+3A,yphF
Ara+3A,yfiK
Ara+3A,gabP
Ara+3A,stpA
Ara+3A,yqaB
Ara+3A,alaS
Ara+3A,srlB
Ara+3A,hypE
Ara+3A,mutS
Ara+3A,ygbJ
Ara+3A,ygbJ
Ara+3A,surE
Ara+3A,relA
Ara+3A,barA
Ara+3A,ygdH
Ara+3A,fucI
Ara+3A,recC
Ara+3A,mutH
Ara+3A,kduI
Ara+3A,ygeW
Ara+3A,yqeB
Ara+3A,yqeC
Ara+3A,yqeC
Ara+3A,ygfK
Ara+3A,ygfI
Ara+3A,ygfI
Ara+3A,cmtB
Ara+3A,ECB_02798
Ara+3A,flu
Ara+3A,flu
Ara+3A,flu
Ara+3A,yeeR
Ara+3A,yafZ
Ara+3A,yeeU
Ara+3A,yeeU
Ara+3A,yeeU
Ara+3A,ECB_02816
Ara+3A,ECB_02821
Ara+3A,ECB_02833
Ara+3A,ECB_02836
Ara+3A,ECB_02836
Ara+3A,ECB_02838
Ara+3A,yghG
Ara+3A,yghJ
Ara+3A,yghS
Ara+3A,gss
Ara+3A,hybO
Ara+3A,hybO
Ara+3A,yghB
Ara+3A,parC
Ara+3A,tolC
Ara+3A,ygiC
Ara+3A,ygiE
Ara+3A,rfaE
Ara+3A,glnE
Ara+3A,ttdA
Ara+3A,ygjE
Ara+3A,ygjG
Ara+3A,ygjP
Ara+3A,ygjR
Ara+3A,ygjT
Ara+3A,uxaA
Ara+3A,yhaM
Ara+3A,garK
Ara+3A,mtr
Ara+3A,mtr
Ara+3A,infB
Ara+3A,nusA
Ara+3A,mtgA
Ara+3A,rplM
Ara+3A,mreD
Ara+3A,mreC
Ara+3A,yhdT
Ara+3A,rrfD
Ara+3A,rpsD
Ara+3A,gspA
Ara+3A,gspA
Ara+3A,gspG
Ara+3A,gspJ
Ara+3A,gspJ
Ara+3A,kefB
Ara+3A,prkB
Ara+3A,pabA
Ara+3A,nirB
Ara+3A,cysG
Ara+3A,mrcA
Ara+3A,ompR
Ara+3A,malQ
Ara+3A,malP
Ara+3A,malP
Ara+3A,malT
Ara+3A,malT
Ara+3A,malT
Ara+3A,ugpE
Ara+3A,rpoH
Ara+3A,yhiH
Ara+3A,yhiS
Ara+3A,yhjA
Ara+3A,yhjA
Ara+3A,yhjA
Ara+3A,ldrD
Ara+3A,ldrD
Ara+3A,dppB
Ara+3A,dppA
Ara+3A,xylF
Ara+3A,yiaN
Ara+3A,lyxK
Ara+3A,yiaU
Ara+3A,waaT
Ara+3A,mutM
Ara+3A,ECB_03519
Ara+3A,yicL
Ara+3A,yicM
Ara+3A,gidA
Ara+3A,rfe
Ara+3A,hemX
Ara+3A,pldA
Ara+3A,ECB_03710
Ara+3A,ECB_03715
Ara+3A,ECB_03715
Ara+3A,bipA
Ara+3A,yiiD
Ara+3A,ECB_03786
Ara+3A,ECB_03786
Ara+3A,hslU
Ara+3A,ftsN
Ara+3A,metL
Ara+3A,thiG
Ara+3A,iclR
Ara+3A,metH
Ara+3A,yjbB
Ara+3A,ubiC
Ara+3A,uvrA
Ara+3A,actP
Ara+3A,alsA
Ara+3A,rpiR
Ara+3A,phnP
Ara+3A,phnI
Ara+3A,yjdF
Ara+3A,lysU
Ara+3A,yjdC
Ara+3A,yjeI
Ara+3A,yjeM
Ara+3A,yjfL
Ara+3A,sgaU
Ara+3A,cpdB
Ara+3A,cysQ
Ara+3A,ytfN
Ara+3A,ytfR
Ara+3A,cybC
Ara+3A,nrdD
Ara+3A,mgtA
Ara+3A,yjgH
Ara+3A,yjgJ
Ara+3A,yjgN
Ara+3A,idnD
Ara+3A,yjgB
Ara+3A,insB-25
Ara+3A,sgcQ
Ara+3A,yjhA
Ara+3A,fimH
Ara+3A,gntP
Ara+3A,gntP
Ara+3A,yjiV
Ara+3A,hsdR
Ara+3A,mrr
Ara+3A,hpaB
Ara+3A,hpaX
Ara+3A,dnaT
Ara+3A,leuP
Ara+3A,sms
Ara+3A,nadR
Ara+3A,slt
Ara+3A,slt
Ara+3A,arcA
Ara+3B,thrA
Ara+3B,insL-1
Ara+3B,nhaA
Ara+3B,caiC
Ara+3B,yaaU
Ara+3B,yaaU
Ara+3B,hepA
Ara+3B,polB
Ara+3B,thiP
Ara+3B,thiP
Ara+3B,ilvI
Ara+3B,murF
Ara+3B,ftsZ
Ara+3B,secA
Ara+3B,aroP
Ara+3B,aroP
Ara+3B,gcd
Ara+3B,yadH
Ara+3B,pcnB
Ara+3B,yadS
Ara+3B,map
Ara+3B,lpxD
Ara+3B,ldcC
Ara+3B,tilS
Ara+3B,ECB_00212
Ara+3B,yhhI
Ara+3B,yagW
Ara+3B,yagX
Ara+3B,yagX
Ara+3B,ykgF
Ara+3B,yahA
Ara+3B,yahB
Ara+3B,yahF
Ara+3B,lacI
Ara+3B,tauA
Ara+3B,tauB
Ara+3B,hemB
Ara+3B,yaiT
Ara+3B,yajF
Ara+3B,yajF
Ara+3B,phoB
Ara+3B,brnQ
Ara+3B,ybaE
Ara+3B,glnK
Ara+3B,amtB
Ara+3B,ybaL
Ara+3B,ybbD
Ara+3B,allR
Ara+3B,allC
Ara+3B,ylbE
Ara+3B,purK
Ara+3B,sfmA
Ara+3B,sfmC
Ara+3B,sfmF
Ara+3B,ybcH
Ara+3B,ECB_00530
Ara+3B,citT
Ara+3B,citF
Ara+3B,ybeV
Ara+3B,gltL
Ara+3B,gltJ
Ara+3B,ECB_00624
Ara+3B,ybeZ
Ara+3B,asnB
Ara+3B,pgm
Ara+3B,kdpD
Ara+3B,kdpB
Ara+3B,nei
Ara+3B,ybgP
Ara+3B,sdhB
Ara+3B,pnuC
Ara+3B,ECB_00735
Ara+3B,ECB_00737
Ara+3B,ECB_00739
Ara+3B,moaB
Ara+3B,glnQ
Ara+3B,ybiP
Ara+3B,ybiV
Ara+3B,cmr
Ara+3B,ECB_00817
Ara+3B,ECB_00845
Ara+3B,ECB_00845
Ara+3B,artI
Ara+3B,ybjT
Ara+3B,hcr
Ara+3B,ybjE
Ara+3B,cspD
Ara+3B,ftsK
Ara+3B,focA
Ara+3B,rpsA
Ara+3B,lpxK
Ara+3B,ycbJ
Ara+3B,mukF
Ara+3B,ycbB
Ara+3B,ycbB
Ara+3B,pncB
Ara+3B,ycbT
Ara+3B,ycbT
Ara+3B,ycbF
Ara+3B,pqiA
Ara+3B,pqiB
Ara+3B,yccS
Ara+3B,yccW
Ara+3B,hyaE
Ara+3B,yccC
Ara+3B,yccZ
Ara+3B,yccZ
Ara+3B,ymcD
Ara+3B,torS
Ara+3B,torS
Ara+3B,torT
Ara+3B,torC
Ara+3B,ycdQ
Ara+3B,ycdS
Ara+3B,grxB
Ara+3B,mviM
Ara+3B,rne
Ara+3B,plsX
Ara+3B,phoP
Ara+3B,trmU
Ara+3B,ycgG
Ara+3B,narL
Ara+3B,narX
Ara+3B,narG
Ara+3B,trpE
Ara+3B,sapA
Ara+3B,ycjL
Ara+3B,ordL
Ara+3B,pspF
Ara+3B,mppA
Ara+3B,mppA
Ara+3B,ECB_01342
Ara+3B,ompN
Ara+3B,aldA
Ara+3B,ydcK
Ara+3B,yncB
Ara+3B,yncG
Ara+3B,yddO
Ara+3B,yddO
Ara+3B,yddS
Ara+3B,xasA
Ara+3B,ydeU
Ara+3B,stfR
Ara+3B,ECB_01530
Ara+3B,ydfE
Ara+3B,ynfI
Ara+3B,add
Ara+3B,sodC
Ara+3B,sodC
Ara+3B,ydhS
Ara+3B,ydhS
Ara+3B,ydhV
Ara+3B,pykF
Ara+3B,ydiM
Ara+3B,arpB
Ara+3B,ydjM
Ara+3B,astB
Ara+3B,astD
Ara+3B,ydjX
Ara+3B,ansA
Ara+3B,ydjE
Ara+3B,yeaG
Ara+3B,yeaK
Ara+3B,yoaC
Ara+3B,yoaE
Ara+3B,yoaE
Ara+3B,manY
Ara+3B,yebQ
Ara+3B,yebS
Ara+3B,yebS
Ara+3B,edd
Ara+3B,zwf
Ara+3B,flhA
Ara+3B,cheZ
Ara+3B,cheB
Ara+3B,tar
Ara+3B,motA
Ara+3B,ftn
Ara+3B,yedY
Ara+3B,yeeJ
Ara+3B,cobT
Ara+3B,wcaG
Ara+3B,yegD
Ara+3B,yegI
Ara+3B,ECB_01992
Ara+3B,ECB_02003
Ara+3B,ECB_02003
Ara+3B,ECB_02013
Ara+3B,yehQ
Ara+3B,yehT
Ara+3B,yeiB
Ara+3B,yeiG
Ara+3B,yeiG
Ara+3B,lysP
Ara+3B,rihB
Ara+3B,yejE
Ara+3B,yejH
Ara+3B,yejK
Ara+3B,yejO
Ara+3B,ccmF
Ara+3B,ccmD
Ara+3B,napH
Ara+3B,atoB
Ara+3B,yfaA
Ara+3B,glpC
Ara+3B,yfaO
Ara+3B,menE
Ara+3B,menF
Ara+3B,nuoM
Ara+3B,nuoL
Ara+3B,yfbS
Ara+3B,yfbS
Ara+3B,yfcC
Ara+3B,yfcI
Ara+3B,flk
Ara+3B,fabB
Ara+3B,yfcTU
Ara+3B,yfcX
Ara+3B,evgS
Ara+3B,ypdE
Ara+3B,yfeO
Ara+3B,lysV
Ara+3B,eutB
Ara+3B,eutE
Ara+3B,cchA
Ara+3B,ypfG
Ara+3B,narQ
Ara+3B,acrD
Ara+3B,hyfD
Ara+3B,upp
Ara+3B,ppk
Ara+3B,yfgI
Ara+3B,pepB
Ara+3B,hscA
Ara+3B,hcaE
Ara+3B,yphF
Ara+3B,yfiK
Ara+3B,gabP
Ara+3B,stpA
Ara+3B,yqaB
Ara+3B,srlB
Ara+3B,hypE
Ara+3B,mutS
Ara+3B,ygbJ
Ara+3B,ygbJ
Ara+3B,surE
Ara+3B,ygcP
Ara+3B,relA
Ara+3B,ygdH
Ara+3B,fucI
Ara+3B,recC
Ara+3B,mutH
Ara+3B,kduI
Ara+3B,ygeW
Ara+3B,yqeB
Ara+3B,yqeC
Ara+3B,ygfK
Ara+3B,ygfI
Ara+3B,ygfI
Ara+3B,cmtB
Ara+3B,ECB_02798
Ara+3B,flu
Ara+3B,flu
Ara+3B,flu
Ara+3B,yafZ
Ara+3B,yeeU
Ara+3B,yeeU
Ara+3B,yeeU
Ara+3B,ECB_02821
Ara+3B,ECB_02833
Ara+3B,ECB_02836
Ara+3B,ECB_02836
Ara+3B,ECB_02838
Ara+3B,yghG
Ara+3B,yghJ
Ara+3B,yghS
Ara+3B,yghT
Ara+3B,gss
Ara+3B,hybO
Ara+3B,hybO
Ara+3B,yghB
Ara+3B,parC
Ara+3B,tolC
Ara+3B,ygiC
Ara+3B,ygiE
Ara+3B,rfaE
Ara+3B,glnE
Ara+3B,ygiM
Ara+3B,ttdA
Ara+3B,ygjE
Ara+3B,ygjG
Ara+3B,ygjP
Ara+3B,ygjR
Ara+3B,ygjT
Ara+3B,uxaA
Ara+3B,yhaM
Ara+3B,garK
Ara+3B,mtr
Ara+3B,infB
Ara+3B,nusA
Ara+3B,mtgA
Ara+3B,rplM
Ara+3B,mreC
Ara+3B,yhdT
Ara+3B,rrfD
Ara+3B,rpsD
Ara+3B,gspA
Ara+3B,gspA
Ara+3B,gspG
Ara+3B,gspJ
Ara+3B,kefB
Ara+3B,prkB
Ara+3B,prkB
Ara+3B,pabA
Ara+3B,nirB
Ara+3B,cysG
Ara+3B,mrcA
Ara+3B,ompR
Ara+3B,malQ
Ara+3B,malP
Ara+3B,malP
Ara+3B,malT
Ara+3B,malT
Ara+3B,malT
Ara+3B,ugpE
Ara+3B,rpoH
Ara+3B,yhiH
Ara+3B,yhiS
Ara+3B,yhjA
Ara+3B,yhjA
Ara+3B,ldrD
Ara+3B,dppB
Ara+3B,dppA
Ara+3B,xylF
Ara+3B,yiaN
Ara+3B,lyxK
Ara+3B,yiaU
Ara+3B,waaT
Ara+3B,mutM
Ara+3B,ECB_03519
Ara+3B,yicL
Ara+3B,yicM
Ara+3B,gidA
Ara+3B,rfe
Ara+3B,hemX
Ara+3B,pldA
Ara+3B,ECB_03710
Ara+3B,ECB_03715
Ara+3B,ECB_03715
Ara+3B,bipA
Ara+3B,yiiD
Ara+3B,ECB_03786
Ara+3B,ECB_03786
Ara+3B,hslU
Ara+3B,ftsN
Ara+3B,metL
Ara+3B,iclR
Ara+3B,metH
Ara+3B,yjbB
Ara+3B,ubiC
Ara+3B,actP
Ara+3B,alsA
Ara+3B,rpiR
Ara+3B,phnP
Ara+3B,phnI
Ara+3B,yjdF
Ara+3B,lysU
Ara+3B,yjdC
Ara+3B,yjeI
Ara+3B,yjeM
Ara+3B,yjfL
Ara+3B,sgaU
Ara+3B,cpdB
Ara+3B,cysQ
Ara+3B,ytfN
Ara+3B,ytfR
Ara+3B,cybC
Ara+3B,mgtA
Ara+3B,yjgH
Ara+3B,yjgJ
Ara+3B,yjgN
Ara+3B,idnR
Ara+3B,idnD
Ara+3B,yjgB
Ara+3B,insB-25
Ara+3B,sgcQ
Ara+3B,yjhA
Ara+3B,fimH
Ara+3B,gntP
Ara+3B,gntP
Ara+3B,yjiV
Ara+3B,hsdR
Ara+3B,mrr
Ara+3B,hpaB
Ara+3B,hpaB
Ara+3B,dnaT
Ara+3B,leuP
Ara+3B,sms
Ara+3B,nadR
Ara+3B,slt
Ara+3B,slt
Ara+3B,arcA
Ara+4A,thrA
Ara+4A,thiI
Ara+4A,ybaE
Ara+4A,lysQ
Ara+4A,sapF
Ara+4A,pykF
Ara+4A,infC
Ara+4A,ECB_02816
Ara+4A,infB
Ara+4A,mreB
Ara+4A,yhdG
Ara+4A,spoT
Ara+4A,ECB_03722
Ara+4A,hslU
Ara+4A,nudC
Ara+4A,iclR
Ara+4A,yjcE
Ara+4A,nadR
Ara+4A,yjjY
Ara+4B,thrA
Ara+4B,thiI
Ara+4B,ybaE
Ara+4B,lysQ
Ara+4B,sapF
Ara+4B,pykF
Ara+4B,infC
Ara+4B,ECB_01992
Ara+4B,ECB_02816
Ara+4B,infB
Ara+4B,mreB
Ara+4B,yhdG
Ara+4B,spoT
Ara+4B,ECB_03722
Ara+4B,hslU
Ara+4B,nudC
Ara+4B,iclR
Ara+4B,yjcE
Ara+4B,nadR
Ara+4B,yjjY
Ara+5A,fabF
Ara+5A,pykF
Ara+5A,pykF
Ara+5A,galF
Ara+5A,dedD
Ara+5A,ascF
Ara+5A,hybO
Ara+5A,mreB
Ara+5A,yhdG
Ara+5A,rplF
Ara+5A,rpsC
Ara+5A,malT
Ara+5A,yhhT
Ara+5A,trkH
Ara+5A,hslU
Ara+5A,iclR
Ara+5A,actP
Ara+5A,hsdS
Ara+5A,nadR
Ara+5A,arcA
Ara+5B,fabF
Ara+5B,pykF
Ara+5B,pykF
Ara+5B,galF
Ara+5B,ascF
Ara+5B,hybO
Ara+5B,mreB
Ara+5B,yhdG
Ara+5B,rplF
Ara+5B,rpsC
Ara+5B,malT
Ara+5B,yhhT
Ara+5B,yibP
Ara+5B,trkH
Ara+5B,hslU
Ara+5B,iclR
Ara+5B,nadR
Ara+5B,arcA
Ara+6A,thrA
Ara+6A,thrA
Ara+6A,dnaJ
Ara+6A,nhaR
Ara+6A,carA
Ara+6A,carA
Ara+6A,caiT
Ara+6A,surA
Ara+6A,imp
Ara+6A,polB
Ara+6A,araA
Ara+6A,thiP
Ara+6A,yabN
Ara+6A,ftsL
Ara+6A,murF
Ara+6A,murG
Ara+6A,ftsQ
Ara+6A,mutT
Ara+6A,guaC
Ara+6A,aceE
Ara+6A,yacH
Ara+6A,acnB
Ara+6A,yadD
Ara+6A,yadC
Ara+6A,pcnB
Ara+6A,dapD
Ara+6A,map
Ara+6A,yaeL
Ara+6A,dnaE
Ara+6A,dnaE
Ara+6A,ldcC
Ara+6A,yaeQ
Ara+6A,cutF
Ara+6A,metN
Ara+6A,yafQ
Ara+6A,prfH
Ara+6A,yagV
Ara+6A,yagW
Ara+6A,eaeH
Ara+6A,eaeH
Ara+6A,eaeH
Ara+6A,ykgG
Ara+6A,ykgH
Ara+6A,betA
Ara+6A,yahE
Ara+6A,yahE
Ara+6A,yahJ
Ara+6A,prpD
Ara+6A,lacZ
Ara+6A,mhpR
Ara+6A,mhpR
Ara+6A,mhpB
Ara+6A,yaiO
Ara+6A,yaiT
Ara+6A,yaiT
Ara+6A,sbmA
Ara+6A,yaiE
Ara+6A,rdgC
Ara+6A,araJ
Ara+6A,phoR
Ara+6A,proY
Ara+6A,malZ
Ara+6A,tgt
Ara+6A,secD
Ara+6A,secD
Ara+6A,tsx
Ara+6A,xseB
Ara+6A,cyoE
Ara+6A,cyoA
